-0.07572822	0.05329173	0.032803796	-0.08021889	0.0006566795	0.042831	-0.0032076621	0.04657116	0.08352178	-0.06013125	-0.05151567	0.0036569063	0.10021664	0.10522622	0.014887403	0.0025814252
-0.04917335	0.10145015	0.09181819	-0.08081581	0.023712883	0.011091214	0.04887687	0.030098991	0.08282802	-0.074150555	-0.07993094	0.009227274	0.060394816	0.112803176	-0.05256496	0.052044656
-0.15061161	0.12885374	0.19373545	-0.15760797	0.08275656	0.12361879	0.1413045	0.16744041	0.12935506	-0.027290255	-0.047095105	0.14335431	0.1694113	0.23589763	-0.054936286	0.12704757
0.32308435	-0.52274835	-0.4459507	0.3137719	-0.305445	-0.32739177	-0.2960931	-0.19106495	-0.39831853	0.1405286	0.22702219	-0.3102477	-0.42642212	-0.5593749	0.28568584	-0.34273562
0.04368645	-0.047292776	0.029947294	0.020288043	0.010637341	-0.03733509	0.0056226416	0.0117281955	-0.06474163	0.04174264	0.0641414	-0.08115659	-0.046854217	0.020537268	0.013964762	0.012958231
-0.04330121	-0.024805896	0.038999144	-0.013143427	-0.013801389	0.02254227	0.00075779867	0.08220161	-0.010080113	0.042290907	-0.03780533	0.039298616	0.011218926	0.048770078	0.051240034	0.029073546
0.34936363	-0.3979219	-0.36182544	0.2945446	-0.35452023	-0.3019848	-0.3070978	-0.035601627	-0.33915296	0.26976487	0.29343265	-0.31870738	-0.37412244	-0.4860207	0.29561904	-0.2972497
-0.00035099874	0.043807514	0.028707627	0.0048959707	0.031064685	-0.03511922	-0.028853165	-0.0070177205	0.052556396	-0.06403779	-0.054249942	-0.040629573	0.017129024	0.060429372	0.038654044	0.045866672
0.28406596	-0.32873112	-0.32237363	0.23364204	-0.32228652	-0.2592097	-0.26460013	-0.12956059	-0.26291966	0.20307834	0.2140644	-0.3247743	-0.34542614	-0.42308372	0.24707845	-0.31033534
-0.0047825137	-0.006948173	-0.01091818	-0.031012373	-0.00987329	0.0343396	0.030739922	0.003371832	0.025214931	0.026569696	-0.007080763	0.009529271	-0.022585567	0.045880813	0.06144223	-0.035729725
0.28627345	-0.36813018	-0.3343314	0.34416437	-0.37283042	-0.30980507	-0.3658715	-0.073138304	-0.33877337	0.1790806	0.27176753	-0.3500984	-0.31448844	-0.43289492	0.39649037	-0.36294335
-0.059970714	0.113989726	0.08099366	-0.11494667	0.045126792	0.085115105	0.06326034	0.055829532	0.098622575	-0.011505399	-0.036701776	0.022124281	0.12808561	0.13069956	-0.10370144	0.014194611
0.14982308	-0.23548669	-0.21676686	0.2649716	-0.20889825	-0.19703631	-0.17914249	-0.11398954	-0.19980927	0.069375135	0.11004668	-0.15845188	-0.25726274	-0.33200464	0.21743812	-0.15168871
-0.26155773	0.28731057	0.23424676	-0.28927797	0.18962112	0.18141592	0.21164462	0.054235335	0.29931268	-0.15920392	-0.18205468	0.19711849	0.2884138	0.35647076	-0.2720338	0.24383985
0.04237156	0.010414465	0.022664715	-0.036071826	0.03615113	0.022223236	0.03317959	0.05300003	-0.007699515	-0.011425454	0.049533762	0.012345584	-0.007919701	0.016159086	0.003737807	0.03215438
0.067425154	0.029253706	-0.011481835	0.03442177	-0.054397132	-0.03385958	-0.058195326	0.022471812	0.0004287409	-0.010629962	0.025352105	-0.026417071	-0.05812789	0.0031828552	0.049325522	-0.0057964716
